,lang,rank,result,type
1367,german,99999999,"['homogenisieren', 'somogenisieren', 'homogenisiegen', 'hgen', 'hen', 'hn', 'sren', 'sen', 'sn', 'homogen']",negative
1368,german,99999999,"['steigt', 'steigen', 'steiges', 'steie', 'steite', 'steiget', 'steigest', 'steigeigest', 'steigteigest', 'steis']",negative
1369,german,99999999,"['homogenisieren', 'homognieieren', 'homognisieren', 'homogeenisieren', 'homogenieieren', 'homoenigsigeren', 'homogenigesigeeren', 'homoenigsieren', 'homoenisigeren', 'homoeenigsigeren']",negative
1370,german,99999999,"['steigest', 'steigen', 'stesigest', 'stesigesn', 'stesiget', 'steigesn', 'stesigen', 'steiget', 'sten', 'steign']",negative
1371,german,99999999,"['neigen', 'igeneigeigen', 'teigeneigeteigen', 'nteigeigteigen', 'eigentigteigen', 'steigen', 'neigest', 'steign', 'steigteigen', 'eigeneigeeigen']",negative
1372,german,99999999,"['homogestisierest', 'homogenisierest', 'homogestisiesresst', 'homogesnisiesresst', 'homogestisiesrest', 'homogestisieresst', 'homogetisiesresst', 'homogesnisiesrest', 'homogesnisieresst', 'homogenisiesresst']",negative
1373,german,99999999,"['neigen', 'steigen', 'neigest', 'sneigen', 'eneigen', 'geneigen', 'igeneigen', 'sneiget', 'seneigen', 'sgeneigen']",negative
1374,german,99999999,"['homogenisieresst', 'hst', 'homogest', 'homogenisiereshomogenisier', 'homogenisierest', 'homogenisiest', 'homogenisiereshomogenisiere', 'homogenisieresh', 'hoh', 'host']",negative
1375,german,99999999,"['steie', 'steite', 'steigen', 'steit', 'stetgen', 'steige', 'steigte', 'steii', 'steitei', 'steiten']",negative
1376,german,99999999,"['homogenisierest', 'homogenisiereh', 'homogenisierehomogenisi', 'homogenisierehomogenisie', 'homogenisierehomogenisier', 'homogenisierehomog', 'homogenisierehomoge', 'homogenisiereho', 'homogenisierehomogeni', 'homogenisierehom']",negative
1377,german,99999999,"['steigesst', 'sst', 'stest', 'steigest', 'stst', 'steigst', 'steist', 'sest', 'steigesest', 'sneigesst']",negative
1378,german,99999999,"['homoersnisisrsn', 'homosiernnisinrnn', 'homoeromogenisnisiomogenisromogenisn', 'homosieromogennisiomogenromogenn', 'homoerenisieren', 'homosierenisieren', 'homogsnisisrsn', 'homognnisinrnn', 'homogomogenisnisiomogenisromogenisn', 'homogomogennisiomogenromogenn']",negative
1379,german,99999999,"['steigest', 'hteigest', 'steirest', 'srest', 'sest', 'sst', 'st', 'hgest', 'hest', 'hst']",negative
1380,german,99999999,"['homogenisierenisieren', 'homogenosoerenisieren', 'homogenomosomoerenisieren', 'homogenihierenisieren', 'homogenihomierenisieren', 'homogenisierehomogenisier', 'homogenihomogierehomogen', 'homogenosierenisieren', 'homogenisoerenisieren', 'homogenomosierenisieren']",negative
1381,german,99999999,"['steigest', 'stesigesst', 'stesigest', 'steigesst', 'stsigsst', 'stsigest', 'steigsst', 'steresigeresst', 'stereigerest', 'sterigerst']",negative
1382,german,99999999,"['homogenisieren', 'homogenisierest', 'homogeniersieren', 'homogerenisieren', 'homogenieresieren', 'hogenisieremogenisieren', 'homogenisieret', 'homogeniersien', 'homogerenisien', 'homogernisieren']",negative
1383,german,99999999,"['homogenisierestisierenisierest', 'homotssseren', 'homogenisierestosoerenisierest', 'homogenisierestomosomoerenisierest', 'homoerestisieren', 'homosierestisieren', 'homotssieren', 'homotisseren', 'homogtisiert', 'homogenisierestihierenisierest']",negative
1384,german,99999999,"['neigen', 'steigen', 'sneigen', 'eneigen', 'nenige', 'neenig', 'neign', 'neige', 'neig', 'seneigen']",negative
1385,german,99999999,"['homogestisierest', 'homogenisierest', 'homogestisieren', 'homogenisieren', 'homogestisiesrest', 'homogesnisiesrest', 'homogestisiesresn', 'homogtisierest', 'homogetisiesrest', 'homogestisiesret']",negative
1386,german,99999999,"['h', 'herzhaf', 'herzh', 'herzha', 'he', 'her', 'herz', 'hh', 'herzhafh', 'herzhah']",negative
1387,german,99999999,"['facnttnnrnicfacettenrn', 'facacettenttacettennracettenicfacettenracetten', 'facettenreicfe', 'facettenreicfacettenreice', 'facnttnnrnicfacettenre', 'facnttnnrnicfacetteern', 'facnttnnreicfacettenrn', 'facnttenrnicfacettenrn', 'facettnnrnicfacettenrn', 'facacettenttacettennracettenicfacettenre']",negative
1388,german,99999999,"['herzhaft', 'herzhafh', 'hh', 'ferzhaft', 'ft', 'heh', 'faft', 'herh', 'herzhah', 'herzhh']",negative
1389,german,99999999,"['facett', 'fac', 'facettenr', 'f', 'facette', 'facettenreic', 'facet', 'fa', 'face', 'facettenrei']",negative
1390,german,99999999,"['terztaherzhtere', 'herzhaherzhtere', 'terzhaherzhtere', 'herztaherzhtere', 'terztaftere', 'herzhaftere', 'erzhafterzerzhaftaftere', 'terzhaftere', 'herztaftere', 'herzhahtere']",negative
1391,german,99999999,"['facettenreich', 'facettenreict', 'ft', 'hacettenreich', 'hh', 'fat', 'fact', 'facettenreit', 'facettent', 'facett']",negative
1392,german,99999999,"['herzhaherzht', 'herzhafrzhaf', 'herzhaft', 'eerzeaft', 'eerzhaft', 'herzeaft', 'herzhaht', 'herzhaherzhat', 'eerzeaherzht', 'tereerztereaherzht']",negative
1393,german,99999999,"['facettenreich', 'facttttnrtich', 'facettentich', 'facttttnreich', 'factttenrtich', 'facetttnrtich', 'factttenreich', 'facetttnreich', 'facettenrtich', 'facetfntich']",negative
1394,german,99999999,"['herzhaftere', 'herzhaft', 'haftererzhaftere', 'herzhaftert', 'herzhafe', 'hafteerzhaftere', 'haerzhaftere', 'haferzhaftere', 'hafterzhaftere', 'haftererzhe']",negative
1395,german,99999999,"['hzhaftrzhaftzhaftrzhaft', 'hzhaftrzhafterzhaft', 'herzhaftzhaftrzhaft', 'hzhaftrzhaftzhaftre', 'herzhaherzhtt', 'herzhaftaft', 'herzhafterzhaft', 'hzhaftrzhaftere', 'herzhaftzhaftre', 'hafzhaftaft']",negative
1396,german,99999999,"['faceteretereenreichere', 'faceteretenreichere', 'facettereenreichere', 'facettenreichere', 'fteraceeeenreichere', 'fteraceetenreichere', 'fteraceteenreichere', 'faceeeenreichere', 'fteacerereenreichere', 'ftaceereereenreichere']",negative
1397,german,99999999,"['herzhaft', 'htrzhaft', 'htrzhafe', 'haferzhaft', 'hzhaftrzhaft', 'hftrzhaft', 'haftrzhaft', 'hhaftrzhaft', 'herzhafe', 'hzhaftre']",negative
1398,german,99999999,"['facettenreichereere', 'facettenreichertere', 'ftere', 'hereere', 'hacettenreichereere', 'heere', 'facettenreichereacettenreichere', 'facettenreicherere', 'facettenreichereae', 'facettenreichererrr']",negative
1399,german,99999999,"['terztaherzht', 'herzhaherzht', 'terzhaherzht', 'herztaherzht', 'terztaft', 'herzhaft', 'erzhafterzerzhaftaft', 'terzhaft', 'herztaft', 'herzhaht']",negative
1400,german,99999999,"['facettenreichere', 'facettenreicheracettenreiche', 'facettenreicherenreiche', 'facettenreichertenreiche', 'feracettenreiche', 'facettenreichercettenreiche', 'facettenreicherche', 'facettenreicherreiche', 'facettenreicherhe', 'facettenreicheriche']",negative
1401,german,99999999,"['herzhaftereere', 'herzhafterhere', 'hhere', 'ferzhaftereere', 'feere', 'hehere', 'herhere', 'herzhafhere', 'herzhaftehere', 'herzhafthere']",negative
1402,german,99999999,"['facnttnnrnicfacette', 'facacettenttacettennracettenicf', 'facettenreicfac', 'facettenreicfacett', 'facettenreicfacettenr', 'cettenreicacehhenreich', 'caceettenreichettenreichenreich', 'facettenreich', 'facnttnnreicfacette', 'facnttenrnicfacette']",negative
1403,german,99999999,"['herzhaftere', 'herzhaftererzhafte', 'hzhaftererzhaftere', 'hererzhafte', 'herzhafterafte', 'hzhafterere', 'herzhafterrzhafte', 'herzhafterzhafte', 'herzhafterte', 'herzhafterfte']",negative
1404,german,99999999,"['facettennreichicfacenreich', 'cetacettennreichichenreich', 'facettennreichichenreich', 'facettennreichicfnreich', 'facettennreichicfe', 'facettennreichicfacee', 'facettennreichicfacnreich', 'facettennreichicfanreich', 'facettennreichicfenreich', 'facettennreichicfaceenreich']",negative
1405,german,99999999,"['hereerzhereaftere', 'hereerzhaftere', 'herzhereaftere', 'herzhaftere', 'eerzeaftere', 'eerzhaftere', 'herzeaftere', 'reerzreaftere', 'ereerzereaftere', 'reerzhaftere']",negative
1406,german,99999999,"['facettenreich', 'fachtthnrhich', 'facettenhich', 'facettenreice', 'fachtthnreich', 'fachttenrhich', 'facetthnrhich', 'fachtthnrhice', 'facchttchnrchich', 'fachttenreice']",negative
1407,german,99999999,"['facettenreicfacettenreich', 'facettenreich', 'facacettenreichettacettenreichenracettenreicheicf', 'facacettenreichettacettenreichenreicf', 'facacettenreichettenracettenreicheicf', 'facettacettenreichenracettenreicheicf', 'facnttnnrnicfacette', 'facacettenttacettennracettenicf', 'fachetthenrheicfacettenreic', 'facchettchenrcheicfacettenrei']",negative
1408,german,99999999,"['herzhaft', 'hhrzhaft', 'czhaft', 'hczhaft', 'hchrzhaft', 'hhczhaft', 'heczhaft', 'crzhaft', 'iczhaft', 'izhaft']",negative
1409,german,99999999,"['facettenreichere', 'facettenreich', 'facherettenreichere', 'facherettenreicherh', 'facherettenreice', 'faceichertteichernreichere', 'fachettenreichere', 'facheettenreichere', 'facettenreicherh', 'facherettenreich']",negative
1410,german,99999999,"['etiolierenn', 'etiolienrenn', 'etioliereen', 'etiolienren', 'een', 'ptiolierenn', 'pnn', 'etiolieren', 'eten', 'prenn']",negative
1411,german,99999999,"['privilpgiprp', 'privilprivilegiprivilerprivile', 'privilpgierp', 'privilpgipre', 'privilegiprp', 'privilprigiprirpri', 'privilprivilgiprivilrprivil', 'privilprgiprrpr', 'privilprivgiprivrpriv', 'privilprivigiprivirprivi']",negative
1412,german,99999999,"['etiolieren', 'etioliertiolien', 'etiolierolien', 'eertiolien', 'etiolieriolien', 'etiolierien', 'etiolierlien', 'ptiolieren', 'pren', 'etiogieren']",negative
1413,german,99999999,"['privilegierenn', 'privilegienrenn', 'pren', 'privilegiereen', 'privilegienren', 'pen', 'erivilegierenn', 'enn', 'privilegieren', 'privilegen']",negative
1414,german,99999999,"['etioliere', 'etioliete', 'ttiolitrt', 'otiolioro', 'tiotiolitiortio', 'etiooiere', 'ttiolitre', 'ttioliert', 'etiolitrt', 'otioliore']",negative
1415,german,99999999,"['privilegieren', 'privilegiprpn', 'privilegiprivilerprivilen', 'privilegiprivilegrprivilegn', 'privilegierpn', 'privilegiprivilrpriviln', 'privilegipren', 'erivilegiprpn', 'privilegiprirprin', 'privilegiprivrprivn']",negative
1416,german,99999999,"['etiole', 'etioliere', 'etioltioliere', 'etiolioliere', 'etiolre', 'etiolliere', 'etiolere', 'etiololiere', 'etiolie', 'etiolitioliere']",negative
1417,german,99999999,"['privilengienrenn', 'privilengierenn', 'privilengienren', 'privilegienrenn', 'privilegierenn', 'privilengieren', 'privilegienren', 'privilegieren', 'preivilnginrenn', 'preivilngierenn']",negative
1418,german,99999999,"['etioliere', 'etiolieren', 'ertioliere', 'etieroliere', 'etioliern', 'ertioliee', 'etieoliere', 'etierolie', 'etiolien', 'etiolin']",negative
1419,german,99999999,"['entiolienren', 'entiolieren', 'entiolienre', 'etiolienren', 'etioln', 'etiolieren', 'entioliere', 'etiolienre', 'etioltiolieren', 'etiolen']",negative
1420,german,99999999,"['privilegiere', 'privilegier', 'privilegie', 'privilegi', 'prievielegier', 'privilrgier', 'privilrgiee', 'prievielegir', 'prievilegier', 'privielegier']",negative
1421,german,99999999,"['entiolienren', 'entiolieren', 'etiolienren', 'entiolienre', 'etiolieren', 'entioliere', 'etiolienre', 'etioliere', 'ntiolinren', 'ntiolieren']",negative
1422,german,99999999,"['privilegier', 'p', 'privilegie', 'privile', 'pr', 'pri', 'privilegi', 'privileg', 'privil', 'privi']",negative
1423,german,99999999,"['etiolieren', 'etiolieten', 'ttiolitrtn', 'otiolioron', 'tiotiolitiortion', 'etiooieren', 'ttiolitren', 'ttioliertn', 'etiolitrtn', 'otiolioren']",negative
1424,german,99999999,"['privilegiere', 'privilegiprp', 'privilegiprivilerprivile', 'privilegiprivilegrprivileg', 'privilegierp', 'privilegiprivilrprivil', 'privilegipre', 'erivilegiprp', 'privilegiprirpri', 'privilegiprivrpriv']",negative
1425,german,99999999,"['etiolier', 'e', 'etiolie', 'et', 'etioli', 'etio', 'etiol', 'eti', 'etioliere', 'ee']",negative
1426,german,99999999,"['privilpgiprpn', 'privilprivilegiprivilerprivilen', 'privilpgierpn', 'privilpgipren', 'privilegiprpn', 'privilprigiprirprin', 'privilprivilgiprivilrpriviln', 'privilprgiprrprn', 'privilprivgiprivrprivn', 'privilprivigiprivirprivin']",negative
1427,german,99999999,"['etioliere', 'etioliertiolie', 'etiolierolie', 'eertiolie', 'etiolieriolie', 'etiolierie', 'etiolierlie', 'ptioliere', 'pre', 'etiogiere']",negative
1428,german,99999999,"['privilengienren', 'privilegegieren', 'privilengieren', 'privilengienre', 'privilegienren', 'privilpgiprp', 'privilprivilegiprivilerprivile', 'pregivegilengegienren', 'privilpgipren', 'privilprivilegiprivileren']",negative
1429,german,99999999,"['etioliere', 'etiolier', 'etiolie', 'etioli', 'rtiolier', 'rtioliee', 'etieolier', 'ertiolierrer', 'ertiolier', 'etioliee']",negative
1430,german,99999999,"['privilengienren', 'privilegienren', 'privilengieren', 'privilengienre', 'privilegieren', 'privilegienre', 'privilengiere', 'privilegiere', 'preivilnginren', 'preivileginren']",negative
1431,german,99999999,"['privilegegiere', 'privilpgipre', 'privilprivilegiprivilere', 'privilpgegiere', 'privilprivgegiere', 'privilegiere', 'privilege', 'privilegrivilegiere', 'pregivegilegegiere', 'pregiervegierlegegiere']",negative
1432,german,99999999,"['entiolienrenn', 'entiolierenn', 'entiolienren', 'etiolienrenn', 'etiolierenn', 'entiolieren', 'etiolienren', 'etiolieren', 'ntiolinrenn', 'ntiolierenn']",negative
1433,german,99999999,"['privilegiere', 'privilegieren', 'priervierlegiere', 'privilergiere', 'privilegiern', 'privilergiee', 'prievielegiere', 'priervilegiere', 'privierlegiere', 'priervierlegie']",negative
1434,german,99999999,"['kreißenn', 'kenn', 'keeißenn', 'kreenn', 'kreienn', 'kreieenn', 'kreeßenn', 'krenn', 'keenn', 'keßenn']",negative
1435,german,99999999,"['verbärge', 'vebbäbge', 'veerbbäerbge', 'vbrbärgb', 'vberrbärgber', 'vebbärge', 'verbäbge', 'veerbbärge', 'verbäerbge', 'vbrbärge']",negative
1436,german,99999999,"['kreißen', 'vreißen', 'krgen', 'ven', 'kreigen', 'kgen', 'ken', 'kn', 'vßen', 'vn']",negative
1437,german,99999999,"['ven', 'verbergeen', 'verbergnn', 'vnn', 'vrbergenn', 'verbergen', 'venn', 'veen', 'veren', 'verben']",negative
1438,german,99999999,"['kreißte', 'kieißte', 'krrißtr', 'kriißti', 'krreiißtrei', 'krißeißtiße', 'krreißeißtreiße', 'krrißte', 'kreißtr', 'kriißte']",negative
1439,german,99999999,"['verbergen', 'ven', 'kerbergen', 'verberßen', 'vßen', 'vn', 'krgen', 'kgen', 'ken', 'kn']",negative
1440,german,99999999,"['kreiße', 'kreißißte', 'kreißeißte', 'kreißreißte', 'kreißen', 'kreißßte', 'kreißte', 'kreißee', 'kreißereißte', 'krtißte']",negative
1441,german,99999999,"['vnrbnrgnn', 'vnrbnrgen', 'vnrbergnn', 'verbnrgnn', 'vnrbergen', 'verbnrgen', 'verbergnn', 'verbergen', 'venrbenrgenn', 'venrbenrgen']",negative
1442,german,99999999,"['kreißte', 'krtißte', 'krtißtn', 'krtißee', 'kreißtn', 'krtißen', 'kreißee', 'kreißen', 'kren', 'kreißn']",negative
1443,german,99999999,"['kreißte', 'krnißtn', 'krißenißtißen', 'krreißenißtreißen', 'krnißte', 'kreißtn', 'krißenißte', 'kreißtißen', 'krßenißtßen', 'krenißten']",negative
1444,german,99999999,"['vtrbärgt', 'vtrbärge', 'verbärgt', 'verbärge', 'veißtrbärgeißt', 'vßtrbärgßt', 'vßrbärgß', 'vßtrbärge', 'verbärgßt', 'vßrbärge']",negative
1445,german,99999999,"['kreißen', 'krnißen', 'krnißee', 'krnißtn', 'kreißee', 'kreißtn', 'krnißte', 'krenißen', 'krßenißen', 'kreißte']",negative
1446,german,99999999,"['vte', 'verbärtg', 'vterbärg', 'verbärgte', 'verbärte', 'verbätrg', 'verbätr', 'verbtärg', 'verbtä', 'vertbärg']",negative
1447,german,99999999,"['kreißen', 'kieißen', 'kißeißen', 'krrißrn', 'krßißßn', 'krreißißreißn', 'krißteißißten', 'krreißteißreißten', 'kßeißen', 'kreißeißen']",negative
1448,german,99999999,"['verbärge', 'verbärte', 'kerbärge', 'vte', 've', 'krge', 'kge', 'ke', 'krbärge', 'vee']",negative
1449,german,99999999,"['kräißt', 'kräi', 'kräiß', 'kräißte', 'kräie', 'krärge', 'kärge', 'kräiße', 'kräißtge', 'kräige']",negative
1450,german,99999999,"['verbergen', 'vbrbbrgbn', 'vbärrbbärrgbärn', 'vbrbbrgen', 'vbrbergbn', 'verbbrgbn', 'vbärrbbärrgen', 'vbärrbergbärn', 'verbbärrgbärn', 'vbärbbärgbän']",negative
1451,german,99999999,"['kreißte', 'krge', 'kreißge', 'vreißte', 'kge', 'ke', 'vte', 've', 'veißte', 'kre']",negative
1452,german,99999999,"['vegbägge', 'veerbergbäerbergge', 'verbärge', 'vnrbärgn', 'verbergenrbärgerbergen', 'vegbärge', 'verbägge', 'veerbergbärge', 'verbäerbergge', 'vebbäbge']",negative
1453,german,99999999,"['kräißtä', 'kräißte', 'kreißtä', 'kreißte', 'krärgißtärg', 'kgärißtär', 'krgäißtä', 'krärißtär', 'krärgißte', 'kreißtärg']",negative
1454,german,99999999,"['verbergen', 'venrbergen', 'vnrbergen', 'venrberge', 'vrgenrbergen', 'venrbärgen', 'vergenrbergen', 'vbergenrbergen', 'vnrbergee', 'verberge']",negative
1455,german,99999999,"['verbergerbärge', 'vgrbgrggn', 'verberge', 'verbergen', 'vgrbgrgen', 'vgrberggn', 'verbgrggn', 'vbärgrbbärgrgbärgn', 'vbrbbrgbn', 'vgrbergen']",negative
1456,german,99999999,"['krenißenn', 'krenißen', 'kreißenn', 'kreißen', 'krnißnn', 'krnißen', 'kreißnn', 'krrgenißrgenn', 'krrgenißen', 'kreißrgenn']",negative
1457,german,99999999,"['verbärge', 'värbärge', 'väbärge', 'värgbärge', 'värberge', 'värgrbärge', 'värbärgän', 'verberge', 'värrbärge', 'värgrbee']",negative
1458,german,99999999,"['f', 'fei', 'fe', 'feig', 'fg', 'feg', 'feie', 'fgie', 'zi', 'zei']",negative
1459,german,99999999,"['zugängigstgn', 'zugängigstugängn', 'zugängigsten', 'zugängigstngn', 'zugängigstängn', 'zugängigstgängn', 'zugängugängigsten', 'zugänggängigstun', 'zugängigstun', 'zuugängigänugängigiugängigsten']",negative
1460,german,99999999,"['feig', 'feie', 'fgie', 'fgig', 'zeig', 'fig', 'fg', 'zig', 'zg', 'feg']",negative
1461,german,99999999,"['z', 'zugängi', 'zugäng', 'zug', 'zu', 'zugä', 'zugän', 'zugängig', 'zg', 'zugängg']",negative
1462,german,99999999,"['feiesten', 'feigsten', 'feeigsten', 'fegsten', 'feigstee', 'feieigsten', 'feiigsten', 'feegsten', 'feiisten', 'feieisten']",negative
1463,german,99999999,"['zugängig', 'zeig', 'zugäneig', 'fugängig', 'fgig', 'feig', 'zueig', 'zugeig', 'zugäeig', 'zig']",negative
1464,german,99999999,"['festen', 'feigsten', 'fen', 'feeigsten', 'feig', 'feie', 'fein', 'feten', 'feen', 'fegsten']",negative
1465,german,99999999,"['zugängig', 'zugängi', 'zugäggig', 'zugäiggig', 'zuiäniii', 'zuiäniig', 'zuiängii', 'zugäniii', 'zuiängig', 'zugäniig']",negative
1466,german,99999999,"['feigsten', 'feig', 'feigsteg', 'fein', 'feigstg', 'feigsg', 'feigg', 'feg', 'fen', 'fg']",negative
1467,german,99999999,"['feig', 'feg', 'feeig', 'feieig', 'feiig', 'fein', 'feein', 'feen', 'feigg', 'feigeig']",negative
1468,german,99999999,"['zugstenängstenigstensten', 'zugstenängstenigsten', 'zugstenängigstensten', 'zugängstenigstensten', 'zugängigstensten', 'zugstenängigsten', 'zugängstenigsten', 'zugängigsten', 'zunännigstensten', 'zunännigstegsten']",negative
1469,german,99999999,"['feig', 'fein', 'fen', 'fn', 'feg', 'fg', 'fig', 'feien', 'feeg', 'feigg']",negative
1470,german,99999999,"['zugängigstensten', 'zugängigstegsten', 'zgsten', 'fensten', 'fugängigstensten', 'fnsten', 'zugängigsten', 'zugsten', 'zugängigstgsten', 'zugängigsgsten']",negative
1471,german,99999999,"['feie', 'feig', 'feeig', 'feg', 'feieig', 'feiig', 'feeg', 'feii', 'feiei', 'fee']",negative
1472,german,99999999,"['zugängigsten', 'zugängigstgn', 'zugängigstugängn', 'zugäneigstgn', 'zeigstugängn', 'fgigstgn', 'fugängigstugängn', 'zugängigstngn', 'zugängigstängn', 'zugängigstgängn']",negative
1473,german,99999999,"['feigstensten', 'feigstegsten', 'fgsten', 'zeigstensten', 'znsten', 'feigsten', 'fegsten', 'feigsgsten', 'feigstgsten', 'feiggsten']",negative
1474,german,99999999,"['zugängig', 'zugängugängig', 'zuugängigänugängigiugängig', 'zugänggängig', 'zugänggig', 'zugängngig', 'zugängängig', 'zugängg', 'zuugängigänugängigig', 'zuugängigängiugängig']",negative
